data;curs;cdx
02.04.2003;34,1079;Евро
01.04.2003;33,9815;Евро
29.03.2003;33,5865;Евро
28.03.2003;33,6205;Евро
27.03.2003;33,4008;Евро
26.03.2003;33,6080;Евро
25.03.2003;33,3165;Евро
22.03.2003;33,2765;Евро
21.03.2003;33,3235;Евро
20.03.2003;33,3600;Евро
19.03.2003;33,4209;Евро
18.03.2003;33,9923;Евро
15.03.2003;33,9239;Евро
14.03.2003;34,2156;Евро
13.03.2003;34,6885;Евро
12.03.2003;34,7025;Евро
08.03.2003;34,7938;Евро
07.03.2003;34,6343;Евро
06.03.2003;34,6785;Евро
05.03.2003;34,4769;Евро
04.03.2003;34,0790;Евро
01.03.2003;33,9409;Евро
28.02.2003;34,0549;Евро
27.02.2003;34,0118;Евро
26.02.2003;34,1429;Евро
22.02.2003;34,1403;Евро
21.02.2003;33,9668;Евро
20.02.2003;33,8643;Евро
19.02.2003;33,9166;Евро
18.02.2003;33,9187;Евро
15.02.2003;34,2984;Евро
14.02.2003;34,1309;Евро
13.02.2003;34,0440;Евро
12.02.2003;34,0947;Евро
11.02.2003;34,4180;Евро
08.02.2003;34,3756;Евро
07.02.2003;34,3149;Евро
06.02.2003;34,7830;Евро
05.02.2003;34,4236;Евро
04.02.2003;34,2406;Евро
01.02.2003;34,4290;Евро
31.01.2003;34,4443;Евро
30.01.2003;34,5984;Евро
29.01.2003;34,3695;Евро
28.01.2003;34,4427;Евро
25.01.2003;34,3106;Евро
24.01.2003;34,1205;Евро
23.01.2003;34,1157;Евро
22.01.2003;33,8546;Евро
21.01.2003;33,8718;Евро
18.01.2003;33,7890;Евро
17.01.2003;33,6360;Евро
16.01.2003;33,5191;Евро
15.01.2003;33,6146;Евро
14.01.2003;33,6139;Евро
11.01.2003;33,4339;Евро
10.01.2003;33,5367;Евро
09.01.2003;33,2556;Евро
06.01.2003;33,1829;Евро
05.01.2003;33,1543;Евро
01.01.2003;33,2719;Евро
31.12.2002;33,1098;Евро
28.12.2002;32,9731;Евро
27.12.2002;32,8624;Евро
26.12.2002;32,8029;Евро
25.12.2002;32,6821;Евро
24.12.2002;32,7092;Евро
21.12.2002;32,6889;Евро
20.12.2002;32,6920;Евро
19.12.2002;32,6666;Евро
18.12.2002;32,7540;Евро
17.12.2002;32,6172;Евро
16.12.2002;32,6246;Евро
12.12.2002;32,1467;Евро
11.12.2002;32,2725;Евро
10.12.2002;32,2038;Евро
07.12.2002;31,9333;Евро
06.12.2002;31,8578;Евро
05.12.2002;31,8564;Евро
04.12.2002;31,7596;Евро
03.12.2002;31,6476;Евро
30.11.2002;31,6736;Евро
29.11.2002;31,5216;Евро
28.11.2002;31,6108;Евро
27.11.2002;31,6058;Евро
26.11.2002;31,6919;Евро
23.11.2002;31,9113;Евро
22.11.2002;31,8821;Евро
21.11.2002;31,9089;Евро
20.11.2002;32,1343;Евро
19.11.2002;32,1318;Евро
16.11.2002;31,9339;Евро
15.11.2002;31,9921;Евро
14.11.2002;32,1179;Евро
13.11.2002;32,0899;Евро
12.11.2002;32,1855;Евро
11.11.2002;32,2268;Евро
07.11.2002;31,6135;Евро
06.11.2002;31,7337;Евро
05.11.2002;31,6632;Евро
02.11.2002;31,4660;Евро
01.11.2002;31,3666;Евро
31.10.2002;31,1790;Евро
30.10.2002;31,1937;Евро
29.10.2002;30,9063;Евро
26.10.2002;31,0333;Евро
25.10.2002;30,9150;Евро
24.10.2002;31,0150;Евро
23.10.2002;30,8928;Евро
22.10.2002;30,8510;Евро
19.10.2002;30,7447;Евро
18.10.2002;31,0077;Евро
17.10.2002;31,1319;Евро
16.10.2002;31,2834;Евро
15.10.2002;31,3029;Евро
12.10.2002;31,2649;Евро
11.10.2002;31,3265;Евро
10.10.2002;31,0562;Евро
09.10.2002;31,1097;Евро
08.10.2002;31,0174;Евро
05.10.2002;31,2428;Евро
04.10.2002;31,2912;Евро
03.10.2002;31,1467;Евро
02.10.2002;31,3179;Евро
01.10.2002;31,1409;Евро
28.09.2002;30,9082;Евро
27.09.2002;30,9643;Евро
26.09.2002;31,0655;Евро
25.09.2002;30,9236;Евро
24.09.2002;31,0473;Евро
21.09.2002;31,1254;Евро
20.09.2002;30,9400;Евро
19.09.2002;30,6795;Евро
18.09.2002;30,5555;Евро
17.09.2002;30,6998;Евро
14.09.2002;31,0751;Евро
13.09.2002;30,8517;Евро
12.09.2002;30,8720;Евро
11.09.2002;30,8632;Евро
10.09.2002;30,9943;Евро
07.09.2002;31,4226;Евро
06.09.2002;31,4469;Евро
05.09.2002;31,5074;Евро
04.09.2002;31,1786;Евро
03.09.2002;30,9896;Евро
31.08.2002;31,0938;Евро
30.08.2002;31,0124;Евро
29.08.2002;30,9500;Евро
28.08.2002;30,7906;Евро
27.08.2002;30,6550;Евро
24.08.2002;30,5748;Евро
23.08.2002;30,8765;Евро
22.08.2002;31,0557;Евро
21.08.2002;30,8611;Евро
20.08.2002;31,0880;Евро
17.08.2002;30,9639;Евро
16.08.2002;30,8665;Евро
15.08.2002;31,1336;Евро
14.08.2002;30,8479;Евро
13.08.2002;30,7375;Евро
10.08.2002;30,6353;Евро
09.08.2002;30,7912;Евро
08.08.2002;30,5476;Евро
07.08.2002;30,8292;Евро
06.08.2002;31,0394;Евро
03.08.2002;31,1022;Евро
02.08.2002;30,7988;Евро
01.08.2002;30,8717;Евро
31.07.2002;30,8019;Евро
30.07.2002;31,0830;Евро
27.07.2002;31,5258;Евро
26.07.2002;31,5901;Евро
25.07.2002;31,2389;Евро
24.07.2002;31,4763;Евро
23.07.2002;31,8837;Евро
20.07.2002;32,0598;Евро
19.07.2002;31,7570;Евро
18.07.2002;31,9401;Евро
17.07.2002;31,6605;Евро
16.07.2002;31,3310;Евро
13.07.2002;31,1390;Евро
12.07.2002;31,2062;Евро
11.07.2002;31,3646;Евро
10.07.2002;31,1715;Евро
09.07.2002;31,0917;Евро
06.07.2002;30,7025;Евро
05.07.2002;30,7880;Евро
04.07.2002;30,9267;Евро
03.07.2002;31,0334;Евро
02.07.2002;31,3238;Евро
29.06.2002;31,0792;Евро
28.06.2002;30,9423;Евро
27.06.2002;31,0770;Евро
26.06.2002;30,5661;Евро
25.06.2002;30,5913;Евро
22.06.2002;30,3680;Евро
21.06.2002;30,1292;Евро
20.06.2002;30,0129;Евро
19.06.2002;29,7404;Евро
18.06.2002;29,6889;Евро
15.06.2002;29,6603;Евро
14.06.2002;29,6471;Евро
12.06.2002;29,6348;Евро
11.06.2002;29,5643;Евро
08.06.2002;29,6953;Евро
07.06.2002;29,3331;Евро
06.06.2002;29,4961;Евро
05.06.2002;29,4946;Евро
04.06.2002;29,2125;Евро
01.06.2002;29,3711;Евро
31.05.2002;29,3254;Евро
30.05.2002;29,0874;Евро
29.05.2002;28,8407;Евро
28.05.2002;28,8072;Евро
25.05.2002;28,7978;Евро
24.05.2002;28,9356;Евро
23.05.2002;28,8203;Евро
22.05.2002;28,7921;Евро
21.05.2002;28,7797;Евро
19.05.2002;28,7768;Евро
18.05.2002;28,5486;Евро
17.05.2002;28,4674;Евро
16.05.2002;28,1846;Евро
15.05.2002;28,3551;Евро
14.05.2002;28,6130;Евро
09.05.2002;28,5089;Евро
08.05.2002;28,5778;Евро
07.05.2002;28,5699;Евро
01.05.2002;28,1785;Евро
30.04.2002;28,1453;Евро
28.04.2002;28,1278;Евро
27.04.2002;28,0343;Евро
26.04.2002;27,8609;Евро
25.04.2002;27,6838;Евро
24.04.2002;27,6486;Евро
23.04.2002;27,7093;Евро
20.04.2002;27,7828;Евро
19.04.2002;27,7555;Евро
18.04.2002;27,5256;Евро
17.04.2002;27,4461;Евро
16.04.2002;27,4607;Евро
13.04.2002;27,4482;Евро
12.04.2002;27,4575;Евро
11.04.2002;27,4620;Евро
10.04.2002;27,2408;Евро
09.04.2002;27,3998;Евро
06.04.2002;27,3840;Евро
05.04.2002;27,4793;Евро
04.04.2002;27,4096;Евро
03.04.2002;27,4076;Евро
02.04.2002;27,2493;Евро
30.03.2002;27,1515;Евро
29.03.2002;27,1477;Евро
28.03.2002;27,2658;Евро
27.03.2002;27,3181;Евро
26.03.2002;27,3101;Евро
23.03.2002;27,4450;Евро
22.03.2002;27,5697;Евро
21.03.2002;27,3966;Евро
20.03.2002;27,4458;Евро
19.03.2002;27,3598;Евро
16.03.2002;27,4543;Евро
15.03.2002;27,2326;Евро
14.03.2002;27,1727;Евро
13.03.2002;27,1975;Евро
12.03.2002;27,1834;Евро
08.03.2002;27,1978;Евро
07.03.2002;27,0025;Евро
06.03.2002;26,9466;Евро
05.03.2002;26,8230;Евро
02.03.2002;26,8343;Евро
01.03.2002;26,7634;Евро
28.02.2002;26,7120;Евро
27.02.2002;26,8971;Евро
23.02.2002;26,8007;Евро
22.02.2002;26,8372;Евро
21.02.2002;27,1007;Евро
20.02.2002;26,8600;Евро
19.02.2002;26,9156;Евро
16.02.2002;26,8879;Евро
15.02.2002;26,8667;Евро
14.02.2002;26,9945;Евро
13.02.2002;27,0393;Евро
12.02.2002;26,8718;Евро
09.02.2002;26,8235;Евро
08.02.2002;26,6404;Евро
07.02.2002;26,6168;Евро
06.02.2002;26,7642;Евро
05.02.2002;26,4738;Евро
02.02.2002;26,2981;Евро
01.02.2002;26,4306;Евро
